时间,小区名称,小区上行平均激活用户数,小区下行平均激活用户数,下行平均使用的PRB个数,上行平均使用的PRB个数
2024/11/16 22:00,9370,0.1713,0.4528,5.8955,8.2547
2024/11/16 23:00,9370,0.1133,0.2874,5.4668,8.0292
2024/11/1 0:00,9386,1.8492,4.9226,44.4310,16.3913
2024/11/1 1:00,9386,1.3503,3.7398,27.2191,13.4562
2024/11/1 2:00,9386,0.9461,2.7693,18.8751,11.7798
2024/11/1 3:00,9386,0.7774,2.4286,14.9809,11.3434
2024/11/1 4:00,9386,0.7310,2.4478,15.6780,11.6993
2024/11/1 5:00,9386,0.6259,1.8303,13.1485,11.3492
2024/11/1 6:00,9386,0.9593,2.6031,17.1083,13.0762
2024/11/1 7:00,9386,1.5137,3.6558,27.9786,15.9388
2024/11/1 8:00,9386,1.7779,4.2112,33.8745,16.9526
2024/11/1 9:00,9386,1.7308,4.3670,33.9979,16.1018
2024/11/1 10:00,9386,1.8473,4.4276,34.1480,17.2742
2024/11/1 11:00,9386,2.5343,5.7621,50.8279,21.3040
2024/11/1 12:00,9386,2.6758,6.1321,58.2184,22.1159
2024/11/1 13:00,9386,2.1432,5.1744,44.7773,19.1558
2024/11/1 14:00,9386,1.8047,4.7309,37.7634,16.5157
2024/11/1 15:00,9386,1.8165,4.7369,34.3497,16.4998
2024/11/1 16:00,9386,2.0408,5.0750,39.5285,18.3858
2024/11/1 17:00,9386,2.4974,5.5588,46.4846,22.4090
2024/11/1 18:00,9386,3.6882,7.6665,64.8752,29.7307
2024/11/1 19:00,9386,4.4398,9.1971,78.5721,30.2567
2024/11/1 20:00,9386,4.7196,10.2086,81.0103,30.2904
2024/11/1 21:00,9386,4.5034,10.0567,81.9876,29.8768
2024/11/1 22:00,9386,3.5593,8.1820,75.5508,25.0095
2024/11/1 23:00,9386,2.5464,6.1952,58.9918,19.4534
2024/11/16 0:00,9386,3.6186,9.0295,69.3281,24.5566
2024/11/16 1:00,9386,2.4201,6.3125,48.4427,18.1074
2024/11/16 2:00,9386,1.9081,5.1969,33.6048,15.9371
2024/11/16 3:00,9386,1.5744,4.1380,25.4332,14.6055
2024/11/16 4:00,9386,1.3145,3.4877,20.6915,13.4904
2024/11/16 5:00,9386,1.3470,3.3344,22.7621,13.4079
2024/11/16 6:00,9386,1.4131,3.2120,22.1841,13.7291
2024/11/16 7:00,9386,2.1037,4.8120,36.1841,17.5999
2024/11/16 8:00,9386,2.7444,6.1155,48.9170,21.0187
2024/11/16 9:00,9386,3.5848,7.9085,58.9771,24.2929
2024/11/16 10:00,9386,4.5545,9.1727,74.2565,29.5691
2024/11/16 11:00,9386,6.0108,11.3179,90.5884,35.8848
2024/11/16 12:00,9386,5.2814,10.1190,84.3451,32.8449
2024/11/16 13:00,9386,4.2570,8.7156,68.3076,28.7966
2024/11/16 14:00,9386,4.1927,8.9352,71.3461,28.0349
2024/11/16 15:00,9386,4.1042,8.9611,69.4547,27.9638
2024/11/16 16:00,9386,4.6207,9.8064,71.0764,29.4949
2024/11/16 17:00,9386,5.9650,10.9596,86.8891,36.1254
2024/11/16 18:00,9386,7.7074,14.2426,102.9333,42.5729
2024/11/16 19:00,9386,7.7493,14.7036,106.1867,42.1915
2024/11/16 20:00,9386,8.2878,16.0015,115.6986,42.9155
2024/11/16 21:00,9386,8.2100,15.9725,111.8595,39.3349
2024/11/16 22:00,9386,7.1127,14.0025,107.9145,33.5731
2024/11/16 23:00,9386,6.2306,12.1529,101.5122,32.6798
2024/11/1 0:00,9396,0.3623,0.9421,12.8499,8.8449
2024/11/1 1:00,9396,0.1561,0.4062,5.6422,5.9519
2024/11/1 2:00,9396,0.1573,0.3385,4.2890,5.8775
2024/11/1 3:00,9396,0.1588,0.3102,4.1927,5.8794
2024/11/1 4:00,9396,0.1584,0.2776,3.8900,5.5720
2024/11/1 5:00,9396,0.1527,0.2605,4.3413,6.0436
2024/11/1 6:00,9396,0.2355,0.6681,8.0030,8.4043
2024/11/1 7:00,9396,0.3969,1.1105,12.5551,9.0665
2024/11/1 8:00,9396,0.5976,1.7138,17.7876,10.1717
2024/11/1 9:00,9396,0.6249,1.9211,17.4675,10.2895
2024/11/1 10:00,9396,0.7266,2.1609,19.7500,11.1433
2024/11/1 11:00,9396,0.7151,1.9417,20.5031,10.9453
2024/11/1 12:00,9396,0.6831,1.8069,20.3472,10.7246
2024/11/1 13:00,9396,0.6571,1.7452,17.6700,10.4507
2024/11/1 14:00,9396,0.7136,1.8915,17.8029,10.7185
2024/11/1 15:00,9396,0.7745,2.0529,18.3084,11.0857
2024/11/1 16:00,9396,0.8423,2.3199,20.6776,11.3794
2024/11/1 17:00,9396,0.8940,2.3306,20.6450,11.1136
2024/11/1 18:00,9396,0.9227,2.2989,21.0074,11.3672
2024/11/1 19:00,9396,0.8281,2.0317,20.5271,11.0226
2024/11/1 20:00,9396,0.8128,1.9412,20.6470,11.0899
2024/11/1 21:00,9396,0.7455,1.7985,18.8483,10.4224
2024/11/1 22:00,9396,0.5919,1.4930,17.7400,9.8418
2024/11/1 23:00,9396,0.4734,1.1816,14.8266,9.3909
2024/11/16 0:00,9396,0.2848,0.7326,10.6551,8.6488
2024/11/16 1:00,9396,0.2563,0.5668,8.8669,9.2152
2024/11/16 2:00,9396,0.2027,0.5029,7.4208,8.7784
2024/11/16 3:00,9396,0.1675,0.3992,6.4941,8.1403
2024/11/16 4:00,9396,0.1409,0.3469,4.9757,5.9175
2024/11/16 5:00,9396,0.1409,0.3117,4.0213,5.8427
2024/11/16 6:00,9396,0.1877,0.5141,6.3176,8.1160
2024/11/16 7:00,9396,0.3124,0.8706,9.4316,8.9069
2024/11/16 8:00,9396,0.4706,1.2576,12.6397,9.6305
2024/11/16 9:00,9396,0.5888,1.5084,14.3134,10.4152
2024/11/16 10:00,9396,0.6542,1.7149,14.4857,10.6230
2024/11/16 11:00,9396,0.6417,1.6864,13.6785,10.3672
2024/11/16 12:00,9396,0.6915,1.7213,16.2704,10.6523
2024/11/16 13:00,9396,0.5773,1.3715,13.8375,10.2120
2024/11/16 14:00,9396,0.6152,1.4979,13.0958,10.4421
2024/11/16 15:00,9396,0.6496,1.6577,14.0303,10.7775
2024/11/16 16:00,9396,0.7193,1.7988,14.5216,10.8827
2024/11/16 17:00,9396,0.7532,2.0120,15.9514,11.1736
2024/11/16 18:00,9396,0.8439,2.1261,18.8340,11.4133
2024/11/16 19:00,9396,0.7154,1.6838,16.7893,10.9904
2024/11/16 20:00,9396,0.7281,1.6149,15.4502,10.9698
2024/11/16 21:00,9396,0.5935,1.2791,14.1922,10.5312
2024/11/16 22:00,9396,0.4652,1.1667,13.5645,9.8683
2024/11/16 23:00,9396,0.3800,0.9631,12.9563,9.3941
2024/11/1 0:00,9430,1.4656,3.9089,25.1131,13.8335
2024/11/1 1:00,9430,0.2695,0.8238,6.0674,6.1780
2024/11/1 2:00,9430,0.1788,0.4494,4.8735,6.0636
2024/11/1 3:00,9430,0.1728,0.4193,4.8034,6.1062
2024/11/1 4:00,9430,0.1729,0.3696,4.4219,5.8397
2024/11/1 5:00,9430,0.1699,0.3897,5.0268,6.2464
2024/11/1 6:00,9430,0.7600,2.1610,11.9666,10.6773
2024/11/1 7:00,9430,1.5345,4.3577,22.5955,14.4077
2024/11/1 8:00,9430,3.8861,10.1819,52.3267,23.4056
2024/11/1 9:00,9430,5.5534,14.3928,71.8991,28.9044
2024/11/1 10:00,9430,5.9822,14.9838,76.0819,29.5205
2024/11/1 11:00,9430,5.3907,13.5667,70.3497,30.3447
2024/11/1 12:00,9430,4.4674,11.6878,68.5782,29.2542
2024/11/1 13:00,9430,3.6460,9.8675,56.7349,24.3307
2024/11/1 14:00,9430,4.4116,11.3388,60.6130,26.0387
2024/11/1 15:00,9430,4.7111,11.8419,64.7873,26.4975
2024/11/1 16:00,9430,4.7643,11.9508,65.9451,28.4811
2024/11/1 17:00,9430,4.0717,10.5008,52.7227,27.5322
2024/11/1 18:00,9430,3.3089,8.6970,43.3398,24.5574
2024/11/1 19:00,9430,3.1271,7.9623,39.8924,23.1320
2024/11/1 20:00,9430,2.6346,6.6509,36.8378,21.9813
2024/11/1 21:00,9430,2.1508,5.2028,33.0787,20.0588
2024/11/1 22:00,9430,1.8859,4.8227,31.1185,17.8254
2024/11/1 23:00,9430,1.6581,4.7621,28.9708,15.9428
2024/11/16 0:00,9430,1.8835,4.6157,36.0718,16.5417
2024/11/16 1:00,9430,1.1838,2.9169,23.8271,14.3230
2024/11/16 2:00,9430,0.7406,2.0987,17.1569,13.6127
2024/11/16 3:00,9430,0.4510,1.1773,11.6912,11.1656
2024/11/16 4:00,9430,0.1694,0.5741,6.0692,6.3969
2024/11/16 5:00,9430,0.1694,0.4600,5.6269,6.2728
2024/11/16 6:00,9430,0.6466,1.5358,10.0082,10.1920
2024/11/16 7:00,9430,1.5943,4.1030,22.3878,14.6059
2024/11/16 8:00,9430,3.6666,8.9435,50.7419,23.5618
2024/11/16 9:00,9430,5.5361,13.2948,76.7328,29.7446
2024/11/16 10:00,9430,6.3630,14.9744,87.2006,32.7565
2024/11/16 11:00,9430,5.0317,11.8655,69.9941,29.9699
2024/11/16 12:00,9430,4.6755,10.6606,72.1123,31.5142
2024/11/16 13:00,9430,4.7498,11.0761,70.6855,31.0877
2024/11/16 14:00,9430,4.8317,11.1752,71.5713,28.4062
2024/11/16 15:00,9430,5.4439,12.5134,74.9535,30.2579
2024/11/16 16:00,9430,5.9574,13.7998,76.5845,33.4669
2024/11/16 17:00,9430,5.5406,12.4384,70.5789,33.1104
2024/11/16 18:00,9430,4.7145,11.1653,56.1751,30.8042
2024/11/16 19:00,9430,4.3314,10.0295,53.9102,28.5849
2024/11/16 20:00,9430,3.5570,8.2207,45.2232,25.6633
2024/11/16 21:00,9430,3.3011,7.5006,44.3715,24.1056
2024/11/16 22:00,9430,2.6258,5.8326,40.1125,22.1894
2024/11/16 23:00,9430,2.4444,5.4697,40.4021,20.8428
2024/11/1 0:00,9449,1.4267,4.8884,29.3046,14.5464
2024/11/1 1:00,9449,1.3018,4.2606,24.2026,13.8812
2024/11/1 2:00,9449,1.0133,3.2267,17.3603,12.0724
2024/11/1 3:00,9449,0.8322,2.7238,14.1614,11.5777
2024/11/1 4:00,9449,0.8746,2.8294,14.5242,11.8391
2024/11/1 5:00,9449,0.8299,2.6626,14.1503,11.5697
2024/11/1 6:00,9449,0.4318,1.3107,9.4258,9.5827
2024/11/1 7:00,9449,0.5375,1.7254,10.9472,10.3387
2024/11/1 8:00,9449,1.0654,3.6085,17.9080,12.4729
2024/11/1 9:00,9449,1.9127,6.1975,26.9492,15.7297
2024/11/1 10:00,9449,2.2920,7.3289,32.0662,17.7201
2024/11/1 11:00,9449,2.3156,7.1691,32.4559,17.7156
2024/11/1 12:00,9449,2.2510,6.7053,35.4583,17.1128
2024/11/1 13:00,9449,1.9744,6.0504,33.2176,15.7709
2024/11/1 14:00,9449,1.9699,6.3045,32.6002,16.3301
2024/11/1 15:00,9449,2.1341,6.8985,33.2394,16.8790
2024/11/1 16:00,9449,2.0611,6.8506,30.6735,16.2358
2024/11/1 17:00,9449,2.0682,6.6130,27.5675,16.2075
2024/11/1 18:00,9449,1.6894,5.1097,23.0916,15.5134
2024/11/1 19:00,9449,1.4977,4.4077,21.6184,15.1174
2024/11/1 20:00,9449,1.3785,4.1701,20.7412,15.0155
2024/11/1 21:00,9449,1.2538,3.9745,20.9970,14.1747
2024/11/1 22:00,9449,1.1726,3.6014,22.3183,13.6435
2024/11/1 23:00,9449,1.0053,3.0764,22.2907,12.8275
2024/11/16 0:00,9449,1.6205,5.2024,30.1357,14.8606
2024/11/16 1:00,9449,1.7135,5.7656,28.1548,14.8147
2024/11/16 2:00,9449,1.1893,3.9725,19.9959,13.0916
2024/11/16 3:00,9449,1.0589,3.5677,17.3034,12.6709
2024/11/16 4:00,9449,1.1046,3.4082,17.6894,12.9640
2024/11/16 5:00,9449,0.9799,3.1873,15.8464,12.3890
2024/11/16 6:00,9449,0.4070,1.4531,8.0520,9.3397
2024/11/16 7:00,9449,0.5193,1.6990,10.6734,9.9689
2024/11/16 8:00,9449,0.8480,2.8152,14.1649,11.8483
2024/11/16 9:00,9449,1.1373,3.8734,18.5620,13.1658
2024/11/16 10:00,9449,1.4444,4.5703,20.9188,14.4369
2024/11/16 11:00,9449,1.6751,5.3315,23.8095,14.7892
2024/11/16 12:00,9449,1.6022,4.8690,22.0793,14.9223
2024/11/16 13:00,9449,1.5388,4.8323,24.0557,14.0282
2024/11/16 14:00,9449,1.4465,4.7288,22.8358,13.9011
2024/11/16 15:00,9449,1.3084,4.7765,23.8411,13.7937
2024/11/16 16:00,9449,1.3260,4.6183,20.1146,13.7252
2024/11/16 17:00,9449,1.5595,5.0206,22.5602,15.0018
2024/11/16 18:00,9449,1.5243,4.7459,22.7356,15.1681
2024/11/16 19:00,9449,1.5508,4.6360,23.8032,15.4503
2024/11/16 20:00,9449,1.6503,4.7551,22.6675,15.6515
2024/11/16 21:00,9449,1.4595,4.2199,22.0759,14.5407
2024/11/16 22:00,9449,1.3405,3.7461,25.3273,13.6526
2024/11/16 23:00,9449,1.1443,3.3418,23.4347,12.9660
2024/11/1 0:00,9459,1.1553,3.2449,32.7599,11.6807
2024/11/1 1:00,9459,0.8904,2.6305,22.9529,10.4702
2024/11/1 2:00,9459,0.8156,2.4769,20.3935,10.1939
2024/11/1 3:00,9459,0.8519,2.5830,19.3820,10.4345
2024/11/1 4:00,9459,1.1884,3.2002,22.2719,11.1869
2024/11/1 5:00,9459,1.7133,4.3914,33.9839,13.0304
2024/11/1 6:00,9459,2.1112,5.1348,46.2208,15.0336
2024/11/1 7:00,9459,2.8707,6.5377,69.9057,20.2920
2024/11/1 8:00,9459,4.2452,9.0796,95.7753,22.8137
2024/11/1 9:00,9459,4.7469,10.1050,99.2096,25.7870
2024/11/1 10:00,9459,5.3814,11.3271,109.8255,27.4620
2024/11/1 11:00,9459,4.7616,10.0616,101.2951,26.3457
2024/11/1 12:00,9459,5.0755,10.4384,111.4585,26.8784
2024/11/1 13:00,9459,4.5500,9.6641,101.6593,22.2085
2024/11/1 14:00,9459,4.0718,8.7207,91.4712,21.3071
2024/11/1 15:00,9459,4.1915,8.9881,91.9957,22.3378
2024/11/1 16:00,9459,4.4873,9.3879,97.7290,24.4973
2024/11/1 17:00,9459,4.1237,8.5180,87.2681,25.0385
2024/11/1 18:00,9459,4.9217,9.5112,95.3040,29.9630
2024/11/1 19:00,9459,5.5315,10.8733,105.3662,30.1988
2024/11/1 20:00,9459,5.9242,11.8556,113.4432,30.6391
2024/11/1 21:00,9459,4.6421,10.3300,103.3657,25.1234
2024/11/1 22:00,9459,2.9181,7.1479,85.6165,18.4789
2024/11/1 23:00,9459,1.7215,4.4009,54.1389,13.7100
2024/11/16 0:00,9459,1.6247,4.1292,46.7641,13.4673
2024/11/16 1:00,9459,1.3245,3.4332,33.1505,12.3097
2024/11/16 2:00,9459,1.1711,3.2226,31.2906,11.7946
2024/11/16 3:00,9459,1.2044,3.1681,26.4728,11.9286
2024/11/16 4:00,9459,1.3892,3.6954,28.1958,12.4162
2024/11/16 5:00,9459,2.4103,5.8838,48.5291,15.2259
2024/11/16 6:00,9459,2.5248,5.6850,53.2518,16.2257
2024/11/16 7:00,9459,3.3656,7.2355,66.4294,21.4024
2024/11/16 8:00,9459,5.0948,10.5296,97.6526,26.8066
2024/11/16 9:00,9459,5.7198,12.0569,104.8424,29.7179
2024/11/16 10:00,9459,5.7187,12.1588,105.4105,29.0532
2024/11/16 11:00,9459,5.4359,11.0762,99.7300,28.8975
2024/11/16 12:00,9459,5.4695,10.7566,101.2765,27.8380
2024/11/16 13:00,9459,5.0729,10.2778,99.0474,25.6842
2024/11/16 14:00,9459,3.9229,8.6247,85.9463,21.4743
2024/11/16 15:00,9459,4.4246,9.4031,92.2416,23.1602
2024/11/16 16:00,9459,4.7901,9.7972,95.1178,26.0520
2024/11/16 17:00,9459,4.2499,8.6443,84.4868,26.1194
2024/11/16 18:00,9459,5.0722,9.9114,93.2266,31.5621
2024/11/16 19:00,9459,6.0730,11.9261,108.2829,31.8952
2024/11/16 20:00,9459,6.2934,12.6300,111.5489,31.7378
2024/11/16 21:00,9459,5.4678,11.3974,108.6788,27.6705
2024/11/16 22:00,9459,3.6840,8.2157,88.9558,21.1046
2024/11/16 23:00,9459,2.3934,5.5458,65.8854,16.4282
2024/11/1 0:00,9461,2.3652,5.2199,61.7582,18.6661
2024/11/1 1:00,9461,1.7375,3.9332,41.4665,14.5990
2024/11/1 2:00,9461,1.3531,3.2303,27.3260,12.9391
2024/11/1 3:00,9461,1.0738,2.7417,18.5308,11.2804
2024/11/1 4:00,9461,0.9576,2.4075,13.7072,11.0751
2024/11/1 5:00,9461,1.0359,2.2768,13.5601,11.3393
2024/11/1 6:00,9461,0.9864,2.5049,15.4065,11.3879
2024/11/1 7:00,9461,1.7764,4.0945,31.2398,16.0837
2024/11/1 8:00,9461,2.1836,5.0320,46.3921,18.9954
2024/11/1 9:00,9461,2.1291,5.1719,44.5183,18.7747
2024/11/1 10:00,9461,2.5043,5.9795,56.3398,21.2313
2024/11/1 11:00,9461,3.1068,7.1944,74.3517,24.2390
2024/11/1 12:00,9461,3.3111,7.2852,78.5818,23.8307
2024/11/1 13:00,9461,2.3734,5.3900,60.4581,19.7536
2024/11/1 14:00,9461,2.2504,5.2697,51.8691,19.8829
2024/11/1 15:00,9461,2.5488,5.8509,56.5242,21.2304
2024/11/1 16:00,9461,3.0539,6.6105,65.6090,23.5446
2024/11/1 17:00,9461,3.5970,7.7790,69.7491,25.7412
2024/11/1 18:00,9461,3.7111,8.2367,63.2492,26.0082
2024/11/1 19:00,9461,3.8779,8.5921,62.0080,26.8207
2024/11/1 20:00,9461,4.4012,9.5325,70.6560,29.2743
2024/11/1 21:00,9461,4.7277,10.0553,79.4474,30.7325
2024/11/1 22:00,9461,4.0990,8.9118,83.6231,29.2825
2024/11/1 23:00,9461,3.1016,7.0233,79.3373,23.4083
2024/11/16 0:00,9461,2.3391,5.6875,64.5491,18.8168
2024/11/16 1:00,9461,1.9653,4.5061,44.1221,15.9327
2024/11/16 2:00,9461,1.4924,3.4073,27.1768,14.0408
2024/11/16 3:00,9461,1.2543,2.7914,20.0828,12.4648
2024/11/16 4:00,9461,1.0502,2.3482,16.5605,11.8372
2024/11/16 5:00,9461,0.9725,2.2463,15.2959,12.1203
2024/11/16 6:00,9461,0.9492,2.3516,15.5824,11.7750
2024/11/16 7:00,9461,1.5477,3.6921,24.8745,14.8819
2024/11/16 8:00,9461,1.9680,4.7870,34.0863,17.5254
2024/11/16 9:00,9461,2.2155,5.3703,40.0624,18.8788
2024/11/16 10:00,9461,2.1682,5.0435,42.9718,19.4543
2024/11/16 11:00,9461,2.9292,6.7411,65.4776,22.2088
2024/11/16 12:00,9461,2.7421,6.2840,65.9610,21.6180
2024/11/16 13:00,9461,2.5887,5.9962,58.7745,20.2164
2024/11/16 14:00,9461,2.3603,5.5695,50.9703,20.6740
2024/11/16 15:00,9461,2.1547,5.0784,42.7835,18.7719
2024/11/16 16:00,9461,2.3435,5.5441,50.4937,19.7583
2024/11/16 17:00,9461,2.6701,6.0737,53.8201,22.5362
2024/11/16 18:00,9461,3.2411,7.1631,60.9891,24.3640
2024/11/16 19:00,9461,3.6242,8.0564,60.6040,26.4593
2024/11/16 20:00,9461,4.2331,9.3570,73.8162,30.5966
2024/11/16 21:00,9461,4.5324,9.9773,78.7675,31.6246
2024/11/16 22:00,9461,3.8862,8.7253,81.0907,27.8989
2024/11/16 23:00,9461,3.1614,7.2815,79.8473,23.3769
2024/11/1 0:00,9502,0.0594,0.1741,4.6532,7.6622
2024/11/1 1:00,9502,0.1674,0.2440,5.4477,6.0966
2024/11/1 2:00,9502,0.1691,0.4244,4.4761,6.0284
2024/11/1 3:00,9502,0.1710,0.3951,4.4596,6.0733
2024/11/1 4:00,9502,0.1709,0.3481,4.0647,5.9433
2024/11/1 5:00,9502,0.1608,0.2726,4.2714,6.2062
2024/11/1 6:00,9502,0.0785,0.3216,4.7470,7.7628
2024/11/1 7:00,9502,0.1565,0.6439,5.7058,8.1310
2024/11/1 8:00,9502,0.2377,1.0042,6.5841,8.4875
2024/11/1 9:00,9502,0.1850,0.8263,5.6528,8.3242
2024/11/1 10:00,9502,0.2033,0.8513,6.0027,8.3847
2024/11/1 11:00,9502,0.1958,0.7275,6.8175,8.3367
2024/11/1 12:00,9502,0.1531,0.6064,6.0163,8.1320
2024/11/1 13:00,9502,0.1432,0.5909,5.4004,8.0573
2024/11/1 14:00,9502,0.1842,0.7787,5.6553,8.2321
2024/11/1 15:00,9502,0.1814,0.7660,5.7296,8.2939
2024/11/1 16:00,9502,0.2150,0.9626,6.3987,8.3171
2024/11/1 17:00,9502,0.2279,0.8916,6.0580,8.2810
2024/11/1 18:00,9502,0.1799,0.7404,5.8991,8.1156
2024/11/1 19:00,9502,0.1166,0.4201,5.0215,7.9047
2024/11/1 20:00,9502,0.0741,0.2684,4.7789,7.7674
2024/11/1 21:00,9502,0.0752,0.2284,4.7602,7.8912
2024/11/1 22:00,9502,0.0550,0.1696,4.6802,7.7664
2024/11/1 23:00,9502,0.0516,0.1622,4.4648,7.5803
2024/11/16 0:00,9502,0.0543,0.2287,4.9573,7.8291
2024/11/16 1:00,9502,0.0194,0.0713,5.3904,8.3434
2024/11/16 2:00,9502,0.0495,0.0860,5.4753,8.4576
2024/11/16 3:00,9502,0.0893,0.3645,5.9907,8.6610
2024/11/16 4:00,9502,0.1610,0.3693,5.7126,6.0791
2024/11/16 5:00,9502,0.1610,0.3145,5.2169,6.0024
2024/11/16 6:00,9502,0.0695,0.2538,4.5790,7.6693
2024/11/16 7:00,9502,0.1068,0.3986,5.1118,7.9555
2024/11/16 8:00,9502,0.1410,0.5802,5.4611,8.0331
2024/11/16 9:00,9502,0.1769,0.7505,6.1813,8.2019
2024/11/16 10:00,9502,0.2034,0.8484,6.3527,8.4098
2024/11/16 11:00,9502,0.2191,0.7972,7.2696,8.4287
2024/11/16 12:00,9502,0.1634,0.6407,6.3383,8.1332
2024/11/16 13:00,9502,0.1690,0.6723,5.8760,8.1033
2024/11/16 14:00,9502,0.1937,0.8206,5.9883,8.2970
2024/11/16 15:00,9502,0.1608,0.6662,5.6773,8.2317
2024/11/16 16:00,9502,0.1746,0.7727,5.8457,8.2362
2024/11/16 17:00,9502,0.1647,0.6430,5.8021,8.1046
2024/11/16 18:00,9502,0.1428,0.5373,5.3657,8.0091
2024/11/16 19:00,9502,0.0956,0.3428,4.8055,7.8653
2024/11/16 20:00,9502,0.0786,0.2811,4.7259,7.8389
2024/11/16 21:00,9502,0.0630,0.1985,4.5396,7.7294
2024/11/16 22:00,9502,0.0629,0.1842,4.7009,7.8122
2024/11/16 23:00,9502,0.0608,0.1893,4.5846,7.5953
2024/11/1 0:00,9503,2.5288,5.4506,52.0683,23.4374
2024/11/1 1:00,9503,2.0266,4.6348,42.0236,22.2169
2024/11/1 2:00,9503,1.4718,3.6401,29.6446,17.3623
2024/11/1 3:00,9503,1.0766,2.7674,20.1217,13.1168
2024/11/1 4:00,9503,0.1715,0.5094,6.3740,6.4783
2024/11/1 5:00,9503,0.3006,0.6945,6.3090,9.0076
2024/11/1 6:00,9503,0.5854,1.5323,11.2151,10.7519
2024/11/1 7:00,9503,1.1885,2.8167,20.8105,14.0883
2024/11/1 8:00,9503,1.7974,4.4523,28.1715,17.0939
2024/11/1 9:00,9503,2.0412,5.3431,31.9403,18.8445
2024/11/1 10:00,9503,2.6210,6.3434,41.2604,22.4804
2024/11/1 11:00,9503,3.0676,7.1995,48.5543,24.6903
2024/11/1 12:00,9503,3.4760,7.6481,56.0177,26.1713
2024/11/1 13:00,9503,2.7441,6.3249,47.4169,22.1525
2024/11/1 14:00,9503,2.8314,6.6384,48.7401,23.8403
2024/11/1 15:00,9503,3.0800,6.9025,46.0940,24.5352
2024/11/1 16:00,9503,3.0419,6.9565,42.8727,24.8254
2024/11/1 17:00,9503,3.1168,6.9421,49.0955,26.5319
2024/11/1 18:00,9503,3.4724,7.2380,49.6721,28.8679
2024/11/1 19:00,9503,3.4776,6.9950,50.2103,27.7014
2024/11/1 20:00,9503,3.3108,6.6893,49.2217,26.5612
2024/11/1 21:00,9503,3.3650,6.8669,56.8503,27.5083
2024/11/1 22:00,9503,3.8118,7.4967,66.9255,30.9253
2024/11/1 23:00,9503,3.5203,6.7249,64.9985,30.4287
2024/11/16 0:00,9503,3.1368,6.4542,60.2355,26.0907
2024/11/16 1:00,9503,2.5970,5.4655,47.4959,22.5844
2024/11/16 2:00,9503,1.6272,3.6785,32.4949,16.7795
2024/11/16 3:00,9503,1.1097,2.7027,21.6193,12.7311
2024/11/16 4:00,9503,0.1706,0.6361,6.3374,6.5289
2024/11/16 5:00,9503,0.4212,0.9011,7.5412,9.6324
2024/11/16 6:00,9503,0.7167,1.5614,12.1042,11.4849
2024/11/16 7:00,9503,1.1998,2.7000,19.6926,13.9775
2024/11/16 8:00,9503,2.3001,4.9434,34.6204,19.2514
2024/11/16 9:00,9503,2.8022,6.0830,40.4944,22.8794
2024/11/16 10:00,9503,3.1593,7.0364,45.8162,23.6613
2024/11/16 11:00,9503,3.5486,7.9729,52.3894,26.1613
2024/11/16 12:00,9503,4.4815,8.7413,61.0729,29.5435
2024/11/16 13:00,9503,3.9028,7.8449,57.0938,26.7330
2024/11/16 14:00,9503,3.4601,7.3467,53.0409,25.2382
2024/11/16 15:00,9503,3.4073,7.2909,52.8544,24.9029
2024/11/16 16:00,9503,3.5413,7.6708,52.1702,26.7580
2024/11/16 17:00,9503,3.9328,7.8568,56.1253,28.3854
2024/11/16 18:00,9503,4.4612,8.3550,58.6166,31.1007
2024/11/16 19:00,9503,4.1948,7.8135,55.7554,29.7496
2024/11/16 20:00,9503,4.2932,7.8546,57.9163,31.1075
2024/11/16 21:00,9503,4.4768,8.1253,60.0973,31.5610
2024/11/16 22:00,9503,4.7338,8.4212,71.5580,32.3045
2024/11/16 23:00,9503,4.1978,8.1264,69.5456,31.4626
2024/11/1 0:00,9517,0.8353,3.2103,17.1838,11.9850
2024/11/1 1:00,9517,1.7455,4.1631,18.6836,19.3755
2024/11/1 2:00,9517,1.6250,4.2861,14.9702,16.1748
2024/11/1 3:00,9517,1.4700,4.5392,13.3718,12.8650
2024/11/1 4:00,9517,1.4152,4.5130,13.0519,12.8397
2024/11/1 5:00,9517,1.2837,4.2082,13.5379,12.6655
2024/11/1 6:00,9517,0.7354,2.7623,10.6968,10.9729
2024/11/1 7:00,9517,0.6058,2.1813,10.4689,10.2438
2024/11/1 8:00,9517,0.7130,2.3237,11.7622,10.5962
2024/11/1 9:00,9517,0.6769,2.5886,10.8331,10.7401
2024/11/1 10:00,9517,0.7452,2.8468,12.3811,11.1842
2024/11/1 11:00,9517,0.8141,2.8921,13.3629,11.5179
2024/11/1 12:00,9517,0.8645,2.8450,15.8486,11.7298
2024/11/1 13:00,9517,0.7294,2.7047,13.6792,11.1476
2024/11/1 14:00,9517,0.7554,2.8908,13.9934,11.1349
2024/11/1 15:00,9517,0.8601,3.2513,14.5129,12.1107
2024/11/1 16:00,9517,0.8187,2.9610,13.0299,11.6161
2024/11/1 17:00,9517,1.0168,3.4260,16.3818,12.3736
2024/11/1 18:00,9517,1.1966,3.7384,19.8616,13.5249
2024/11/1 19:00,9517,1.1623,3.7352,19.7978,14.1180
2024/11/1 20:00,9517,1.1145,3.5749,19.4204,13.4946
2024/11/1 21:00,9517,1.1976,4.1544,20.9652,14.0407
2024/11/1 22:00,9517,1.1175,4.1393,22.1234,13.7959
2024/11/1 23:00,9517,0.8842,3.7232,17.9211,12.4613
